Date,Temperature,Precipitation,GlacierRunoff
2080-11-01,-4.391869062,16.80505377,11.6
2080-12-01,-12.05559221,27.08487953,0.02
2081-01-01,-17.11641178,24.69757597,0
2081-02-01,-19.44813609,27.23907987,0
2081-03-01,-16.50678097,36.50315807,0
2081-04-01,-11.48428205,48.95361347,0
2081-05-01,-6.003073221,46.85524609,6.76
2081-06-01,-0.257784294,38.03887892,70.05
2081-07-01,5.172338467,22.818941,151.73
2081-08-01,8.127868597,18.87107083,218.89
2081-09-01,6.933366638,12.43482322,193.12
2081-10-01,2.364631095,16.33453915,93.05
2081-11-01,-4.219070468,21.51007307,13.23
2081-12-01,-11.31189182,20.51324553,0.02
2082-01-01,-17.69205965,35.03809924,0
2082-02-01,-18.60499601,31.94859071,0
2082-03-01,-15.87792213,35.84936231,0
2082-04-01,-11.42890649,49.28419426,0
2082-05-01,-5.471250158,46.4129006,2.31
2082-06-01,-0.210224579,31.89791604,65.14
2082-07-01,4.946600135,19.00304646,158.71
2082-08-01,8.272701875,15.04401312,231.33
2082-09-01,7.369516328,11.7019376,196.14
2082-10-01,1.777228659,19.91217903,88.16
2082-11-01,-4.834723628,13.52101613,10.43
2082-12-01,-12.17709053,20.71721743,0.01
2083-01-01,-17.83886958,20.57681426,0
2083-02-01,-19.24817706,28.37544179,0
2083-03-01,-16.23331465,35.12723067,0
2083-04-01,-12.01848541,54.35403884,0
2083-05-01,-6.020410401,51.14763116,4
2083-06-01,0.119748471,32.0945113,83.73
2083-07-01,5.091000725,24.52895628,157.98
2083-08-01,8.454367507,14.6136853,226.24
2083-09-01,7.577519937,10.07361144,209.17
2083-10-01,2.795844546,12.15450672,100.02
2083-11-01,-4.235027924,19.13919851,14.37
2083-12-01,-12.46886429,24.90170254,0.03
2084-01-01,-18.05518764,28.36815381,0
2084-02-01,-19.21748412,26.27973317,0
2084-03-01,-16.29301394,39.94895349,0
2084-04-01,-10.6455149,49.58523753,0
2084-05-01,-5.530214664,54.43748258,12.95
2084-06-01,-0.586359113,42.24333527,72.86
2084-07-01,5.06982301,25.98610923,146.67
2084-08-01,8.363206102,15.31166222,224.99
2084-09-01,7.278944707,15.54715744,211.74
2084-10-01,2.344829024,14.17037257,95.2
2084-11-01,-4.609174275,20.08809895,12.48
2084-12-01,-11.76570737,32.1924619,0.01
2085-01-01,-17.34877973,20.000174,0
2085-02-01,-19.2203681,30.10257828,0
2085-03-01,-17.23566476,32.52109626,0
2085-04-01,-10.8385318,44.24881793,0
2085-05-01,-5.140562803,48.62953697,4.83
2085-06-01,0.173371094,36.66431547,73.37
2085-07-01,4.758624007,34.68954936,152.06
2085-08-01,8.503818658,16.15226908,238.15
2085-09-01,7.548873036,10.67208405,210.56
2085-10-01,2.911726827,11.14809325,115.1
2085-11-01,-3.649933726,17.04713279,16.42
2085-12-01,-11.0346078,18.58883661,0.07
2086-01-01,-17.65486095,21.98197166,0
2086-02-01,-18.41409228,26.84991392,0
2086-03-01,-15.89480669,35.4842618,0
2086-04-01,-10.89931954,51.85738122,0
2086-05-01,-4.984446446,53.30733558,3.26
2086-06-01,-0.353558226,34.7279396,59.33
2086-07-01,5.032531074,26.11451457,151.21
2086-08-01,8.248189288,14.7026362,216.67
2086-09-01,7.350419661,12.32012393,204.01
2086-10-01,2.376987736,22.79675997,95.29
2086-11-01,-3.891998334,19.24104145,15.41
2086-12-01,-12.0978605,22.39042846,0.04
2087-01-01,-17.29630565,19.2045954,0
2087-02-01,-18.55415779,25.25368184,0
2087-03-01,-15.95681882,36.39705796,0
2087-04-01,-9.79124198,45.24393744,0
2087-05-01,-5.213702917,41.55462206,9.54
2087-06-01,-0.418177661,38.31498904,58.15
2087-07-01,5.29069969,22.65276191,157.8
2087-08-01,8.813144713,13.15830431,242.46
2087-09-01,7.482358783,10.71702474,210.57
2087-10-01,2.258407339,14.9536238,87.54
2087-11-01,-4.350341405,27.29790235,12.32
2087-12-01,-10.72567254,28.17948036,0.05
2088-01-01,-18.27928065,22.20628585,0
2088-02-01,-18.53984939,27.01469373,0
2088-03-01,-15.52758033,35.42886582,0
2088-04-01,-10.16461813,50.76802448,0
2088-05-01,-5.258755183,50.77833667,1.96
2088-06-01,-0.123475225,36.80606088,61.8
2088-07-01,5.405432263,20.8077473,157.35
2088-08-01,8.436938395,15.76735662,232.07
2088-09-01,7.640058838,10.18583037,215.5
2088-10-01,2.915953692,16.92811069,99.12
2088-11-01,-3.982899144,19.47416242,18.01
2088-12-01,-10.88887342,20.07481207,0.03
2089-01-01,-16.77170625,24.07469773,0
2089-02-01,-18.19400663,20.63099696,0
2089-03-01,-15.35040855,36.82568832,0
2089-04-01,-9.615560573,60.89460725,0
2089-05-01,-5.194876322,52.61209368,6.52
2089-06-01,0.38836315,30.2877224,74.36
2089-07-01,5.399304875,22.26204508,161.37
2089-08-01,8.754098449,16.67075833,233.65
2089-09-01,7.678962113,11.37922171,211.19
2089-10-01,2.61719113,20.53292714,102.55
2089-11-01,-4.277082781,25.43160567,12.47
2089-12-01,-12.99950782,31.52942222,0.01
2090-01-01,-17.44501225,27.55471783,0
2090-02-01,-18.5228955,18.42658085,0
2090-03-01,-14.99936262,37.85759855,0
2090-04-01,-9.623581988,49.68842978,0
2090-05-01,-5.126876091,55.16785108,13.5
2090-06-01,0.103449928,32.31123957,87.36
2090-07-01,5.308378084,27.03014674,158.26
2090-08-01,8.480371445,13.335599,228.47
2090-09-01,7.977554771,13.67061531,228.07
2090-10-01,3.127531933,18.82541294,135.91
2090-11-01,-3.496159533,15.13215946,26.6
2090-12-01,-12.10458793,22.62921095,0.03
2091-01-01,-16.18683641,19.14749617,0
2091-02-01,-17.95080541,29.30099369,0
2091-03-01,-17.01377514,30.13747141,0
2091-04-01,-9.92173788,44.85964557,0
2091-05-01,-5.60436376,56.44949159,5.15
2091-06-01,1.007072943,34.10860831,84.18
2091-07-01,6.241927441,18.59143161,175.06
2091-08-01,9.38309778,10.84821195,254.12
2091-09-01,8.048527053,8.102713397,221.25
2091-10-01,2.894223116,14.19580697,106.05
2091-11-01,-3.580457844,25.94111456,16.76
2091-12-01,-10.55843689,25.30812561,0.05
2092-01-01,-16.33981848,30.24399499,0
2092-02-01,-17.82980797,27.74658309,0
2092-03-01,-14.74953876,43.04440034,0
2092-04-01,-9.40792948,39.22503513,0
2092-05-01,-4.446936494,46.2816697,8.37
2092-06-01,1.081973475,31.28407778,67.87
2092-07-01,5.659848164,31.76249747,166.26
2092-08-01,8.921239939,13.07014819,241.09
2092-09-01,8.023207296,7.181096374,221.99
2092-10-01,2.526705399,14.73329823,95.96
2092-11-01,-4.236969977,21.97067008,14.74
2092-12-01,-11.15951928,21.01991949,0.03
2093-01-01,-17.98489242,20.94687469,0
2093-02-01,-18.56365794,27.90477819,0
2093-03-01,-15.3052745,37.87736165,0
2093-04-01,-9.722448587,48.01238103,0
2093-05-01,-4.156659576,56.25783827,13.02
2093-06-01,0.569410273,36.89162121,68.61
2093-07-01,5.797056581,28.52257292,162.22
2093-08-01,9.117683899,17.58973303,244.99
2093-09-01,7.872871368,11.76954008,220.69
2093-10-01,2.76785249,22.89387682,105.28
2093-11-01,-4.107800766,17.4222854,14.09
2093-12-01,-11.88083874,24.61009856,0.08
2094-01-01,-16.48685601,25.22891086,0
2094-02-01,-17.83812046,34.82983151,0
2094-03-01,-14.99456187,35.41859219,0
2094-04-01,-9.885387671,45.62594723,1.15
2094-05-01,-4.572612204,42.50952119,18.61
2094-06-01,0.444340259,41.87502107,86.77
2094-07-01,5.370386352,25.77366579,160.32
2094-08-01,9.042103095,13.94422981,245.47
2094-09-01,7.888750718,13.42859514,214.11
2094-10-01,2.756540009,17.68597394,112.83
2094-11-01,-3.301199731,22.40681798,25.44
2094-12-01,-11.29380449,22.70329446,0.1
2095-01-01,-16.68610365,20.83692262,0
2095-02-01,-17.65694979,26.88869776,0
2095-03-01,-14.71826787,43.9983517,0
2095-04-01,-10.46875379,55.64679659,0
2095-05-01,-5.081078135,47.62303016,3.74
2095-06-01,0.137596022,39.61006756,67.94
2095-07-01,5.946190552,19.92034911,171.01
2095-08-01,9.307763985,15.55202451,254.07
2095-09-01,8.426073775,12.32702257,234.8
2095-10-01,3.043320188,18.97393583,113.17
2095-11-01,-3.094778126,17.63899222,20.67
2095-12-01,-11.26094947,23.14711606,0.08
2096-01-01,-16.16414254,27.8423549,0
2096-02-01,-18.14811713,27.47654014,0
2096-03-01,-14.68256913,38.22302741,0
2096-04-01,-9.584881324,51.82587147,0.05
2096-05-01,-4.614933382,45.06158226,13.05
2096-06-01,0.81741614,32.95248259,76.79
2096-07-01,6.291935199,23.80055081,177.41
2096-08-01,9.247410873,12.08088666,248.02
2096-09-01,7.905386939,20.44168168,221.37
2096-10-01,3.208151773,9.208856419,106.19
2096-11-01,-4.056800692,17.539114,17.08
2096-12-01,-12.01415682,27.13870825,0.01
2097-01-01,-17.44501225,27.55471783,0
2097-02-01,-18.5228955,18.42658085,0
2097-03-01,-14.99936262,37.85759855,0
2097-04-01,-9.623581988,49.68842978,0
2097-05-01,-5.126876091,55.16785108,13.5
2097-06-01,0.103449928,32.31123957,87.36
2097-07-01,5.308378084,27.03014674,158.26
2097-08-01,8.480371445,13.335599,228.47
2097-09-01,7.977554771,13.67061531,228.07
2097-10-01,3.127531933,18.82541294,135.91
2097-11-01,-3.496159533,15.13215946,26.6
2097-12-01,-12.10458793,22.62921095,0.03
2098-01-01,-16.18683641,19.14749617,0
2098-02-01,-17.95080541,29.30099369,0
2098-03-01,-17.01377514,30.13747141,0
2098-04-01,-9.92173788,44.85964557,0
2098-05-01,-5.60436376,56.44949159,5.15
2098-06-01,1.007072943,34.10860831,84.18
2098-07-01,6.81927441,18.59143161,175.06
2098-08-01,9.58309778,10.84821195,254.12
2098-09-01,8.448527053,8.102713397,221.25
2098-10-01,3.294223116,14.19580697,106.05
2098-11-01,-3.580457844,25.94111456,16.76
2098-12-01,-10.55843689,25.30812561,0.05
2099-01-01,-16.16414254,27.8423549,0
2099-02-01,-18.14811713,27.47654014,0
2099-03-01,-14.68256913,38.22302741,0
2099-04-01,-9.584881324,51.82587147,0.05
2099-05-01,-4.614933382,45.06158226,13.05
2099-06-01,0.81741614,32.95248259,76.79
2099-07-01,8.591935199,23.80055081,177.41
2099-08-01,10.24741087,12.08088666,248.02
2099-09-01,10.50538694,20.44168168,221.37
2099-10-01,5.408151773,9.208856419,106.19
2099-11-01,-4.056800692,17.539114,17.08
2099-12-01,-12.01415682,27.13870825,0.01
